Index,Period_3_commu,Period_1_commu,Period_2_commu,Background
2582208926,4600,,,art
2218157628,4601,,885,psychology
2260196575,4601,,885,psychology
2218745085,405,,,computer science
2325810056,405,,,medicine
2558131774,405,,,medicine
2718225014,405,,,medicine
2793785712,405,,,medicine
2992829609,405,,,geography
2218778782,4602,,,computer science
2528028855,4602,,,computer science
2220227581,4603,,,political science
2572294537,4603,,,psychology
2221404171,1736,,,biology
2324411787,1736,,,computer science
2595909303,1736,,,psychology
2791041072,1736,,,sociology
2221480527,4604,,856,psychology
2228886779,4604,,856,psychology
2221915444,2783,,,business
2945002382,2783,,,business
2945989481,2783,,,business
2222109723,3311,,,computer science
2641171430,3311,,,sociology
2791006646,3311,,,sociology
2222196212,563,,,business
2291967499,563,,,business
2508305405,563,,,psychology
2510797206,563,,,economics
2777383060,563,,,political science
2803211963,563,,,political science
2804683715,563,,,political science
2222270522,4605,,,mathematics
2603298773,4605,,,computer science
2222375425,4597,,,computer science
2800038838,4597,,,mathematics
2222413257,4607,,,biology
2752089639,4607,,,biology
2222817613,2753,,,computer science
2725763595,2753,,,psychology
2770706924,2753,,,computer science
2223077922,4608,,,biology
2993124283,4608,,,psychology
2223180360,3325,,,computer science
2305985289,3325,,,computer science
2753997810,3325,,,computer science
2223271362,4609,,,computer science
2565061965,4609,,,computer science
2223454798,2831,,,computer science
2577140406,2831,,,computer science
2890195928,2831,,,computer science
2223703688,2791,,,computer science
2302622128,2791,,,computer science
2734870034,2791,,,computer science
2224666935,4611,,,computer science
2599724854,4611,,,mathematics
2224833225,1840,,,computer science
2244150349,1840,,,computer science
2344506219,1840,,,computer science
2497556565,1840,,,computer science
2225046671,4612,,,computer science
2299843658,4612,,,computer science
2225288048,4613,,,political science
2679987539,4613,,,sociology
2225353148,4589,,,computer science
2279417299,4589,,,computer science
2225446201,4581,,,economics
2256531544,4581,,,sociology
2225467315,4582,,,sociology
2781677397,4582,,,psychology
2225769494,2833,,,computer science
2538911857,2833,,,computer science
2648233840,2833,,,computer science
2226019938,330,,,computer science
2252214266,330,,,economics
2529746793,330,,,political science
2765779299,330,,,sociology
2802554291,330,,,computer science
2803044168,330,,,computer science
2226120975,1700,,,mathematics
2293095289,1700,,,computer science
2902000044,1700,,,geography
2903165660,1700,,,geography
2226162203,4583,,,medicine
2974869859,4583,,,sociology
2226238192,2747,,,psychology
2278135855,2747,,,chemistry
2627229073,2747,,,computer science
2226243689,4584,,,art
2494153776,4584,,,medicine
2226643058,1106,,,computer science
2230839249,1106,,,computer science
2283201595,1106,,,computer science
2436639571,1106,,,political science
2439041761,1106,,,computer science
2227317034,1825,,,computer science
2404563730,1825,,,computer science
2520726211,1825,,,computer science
2710351213,1825,,,computer science
2227514991,1755,,,medicine
2315509282,1755,,,medicine
2802722126,1755,,,medicine
2903629359,1755,,,medicine
2227561260,4585,,,computer science
2939660749,4585,,,computer science
2227617753,2770,,,sociology
2262965674,2770,,,psychology
2550224386,2770,,,sociology
2227711135,4586,,859,sociology
2241087463,4586,,859,psychology
2227765143,4587,,,computer science
2518935204,4587,,,computer science
2227784943,4588,,,computer science
2593100811,4588,,,computer science
2227817139,4580,,876,computer science
2398193673,4580,,876,computer science
2227998387,4590,,,sociology
2571166643,4590,,,political science
2228019881,1669,,,computer science
2666455003,1669,,,mathematics
2769193746,1669,,,computer science
2769860505,1669,,,computer science
2228361515,4591,,,computer science
2810812345,4591,,,economics
2228416228,4592,,,computer science
2429249806,4592,,,philosophy
2228763570,1692,,298,engineering
2554943694,1692,,298,engineering
2628621621,1692,,298,engineering
2632100858,1692,,298,engineering
2229780161,4593,,,computer science
2277470541,4593,,,sociology
2230453970,2548,,,sociology
2569393199,2548,,,computer science
2780500679,2548,,,engineering
2230479761,1888,,,medicine
2656318729,1888,,,medicine
2805276119,1888,,,medicine
2935952015,1888,,,medicine
2231096655,4594,,,computer science
2281330091,4594,,,physics
2231181115,2682,,,engineering
2311025666,2682,,,computer science
2479927751,2682,,,computer science
2231436889,1294,,299,medicine
2329389129,1294,,299,medicine
2640294882,1294,,299,medicine
2801052150,1294,,299,medicine
2232514266,2709,,,computer science
2245277605,2709,,,computer science
2257323560,2709,,,computer science
2232711885,2650,,,medicine
2548210535,2650,,,medicine
2571948698,2650,,,biology
2232966068,4596,,,computer science
2337172835,4596,,,art
2232967098,4606,,,computer science
2631280449,4606,,,engineering
2233908010,4632,,,medicine
2638153204,4632,,,sociology
2233910960,4633,,,psychology
2897613217,4633,,,psychology
2233997230,4634,,,computer science
2274175908,4634,,,computer science
2234555609,4635,,761,psychology
2343926638,4635,,761,psychology
2234654910,3170,,,computer science
2242762518,3170,,,computer science
2406501160,3170,,,computer science
2234956966,3201,,,psychology
2314946841,3201,,,computer science
2884106596,3201,,,computer science
2235023100,3209,,,psychology
2769304604,3209,,,computer science
2898668299,3209,,,computer science
2235560512,3202,,,medicine
2585027401,3202,,,medicine
2794571748,3202,,,medicine
2235579281,4636,,,computer science
2972610644,4636,,,business
2235614853,1215,,,engineering
2690676148,1215,,,computer science
2736986171,1215,,,computer science
2785656696,1215,,,computer science
2236018506,4637,48,770,sociology
2647281232,4637,48,770,psychology
2236411470,4638,,,political science
2302491115,4638,,,geography
2236621720,3167,,685,computer science
2238511771,3167,,685,mathematics
2436269535,3167,,685,computer science
2237121630,838,,195,psychology
2251846181,838,,195,sociology
2293926239,838,,195,economics
2305946071,838,,195,engineering
2329106847,838,,195,economics
2237208728,4639,,,computer science
2503672484,4639,,,computer science
2237585559,1541,,,psychology
2940481648,1541,,,psychology
2951913611,1541,,,computer science
2969501393,1541,,,psychology
2237618246,3002,,,medicine
2431364962,3002,,,medicine
2917585284,3002,,,psychology
2237865354,2994,,,engineering
2552995588,2994,,,medicine
2616879281,2994,,,biology
2238156043,4631,,,sociology
2514318567,4631,,,political science
2238216042,4641,,748,computer science
2699524820,4641,,748,computer science
2238216100,4642,,,biology
2305080271,4642,,,chemistry
2239152046,2988,,,computer science
2657895931,2988,,,computer science
2888795188,2988,,,computer science
2239230445,875,,,sociology
2281605642,875,,,psychology
2283671215,875,,,sociology
2313602326,875,,,medicine
2415655919,875,,,psychology
2240515388,4643,,,political science
2771827192,4643,,,sociology
2240993745,3045,,,art
2921264027,3045,,,psychology
2943040543,3045,,,psychology
2241541641,3094,,,medicine
2403974751,3094,,,business
2666958514,3094,,,economics
2241584440,3083,,,geography
2715369521,3083,,,engineering
2900647799,3083,,,engineering
2243405828,2138,,,psychology
2276780145,2138,,,medicine
2405174183,2138,,,psychology
2245802542,4644,,,psychology
2722039089,4644,,,psychology
2246583289,4645,,,political science
2558896446,4645,,,sociology
2247658867,4646,,,sociology
2338077283,4646,,,sociology
2247964269,2081,,,medicine
2551773884,2081,,,medicine
2559670999,2081,,,medicine
2248141284,4647,,,engineering
2963422209,4647,,,sociology
2250319874,4615,,,computer science
2600759462,4615,,,computer science
2250458017,830,,,computer science
2724829494,830,,,computer science
2729994708,830,,,geology
2807172987,830,,,computer science
2947815495,830,,,computer science
2250474712,4616,,,computer science
2972163238,4616,,,computer science
2250524462,4617,,,business
2883445019,4617,,,computer science
2250649764,4618,,,political science
2776127925,4618,,,psychology
2250827487,1039,,,computer science
2512367036,1039,,,engineering
2583019476,1039,,,biology
2777127403,1039,,,computer science
2758057334,1039,,,computer science
2922176856,1039,,,business
2251061291,2393,,,computer science
2800423505,2393,,,medicine
2801237890,2393,,,medicine
2251125838,1271,,,computer science
2740634143,1271,,,computer science
2759164526,1271,,,political science
2759464035,1271,,,political science
2251259727,1188,,302,medicine
2429379402,1188,,302,medicine
2563828663,1188,,302,medicine
2700346758,1188,,302,medicine
2251281020,4620,,,computer science
2921900131,4620,,,engineering
2251719736,4621,,,engineering
2602398464,4621,,,computer science
2252152118,4622,,,sociology
2652201932,4622,,,business
2252191890,4614,,,computer science
2730381109,4614,,,psychology
2252222583,4624,,,chemistry
2947695865,4624,,,computer science
2252749202,4625,,768,computer science
2636308279,4625,,768,computer science
2253014825,4626,,,sociology
2491430423,4626,,,art
2598703853,3879,,,political science
2913771258,3879,,,sociology
2253817815,1701,,306,medicine
2280939440,1701,,306,medicine
2284609178,1701,,306,medicine
2286884835,1701,,306,medicine
2253972970,1690,,,computer science
2740325747,1690,,,political science
2741373979,1690,,,engineering
2741915789,1690,,,political science
2254000015,2255,,,engineering
2259108363,2255,,,engineering
2261423454,2255,,,engineering
2254345099,2468,,,art
2262621202,2468,,,computer science
2608264944,2468,,,biology
2254362565,4627,,,engineering
2301509078,4627,,,computer science
2254776813,2406,,,environmental science
2605888935,2406,,,business
2607227539,2406,,,business
2254834219,4628,,,psychology
2969745857,4628,,,business
2504859394,2218,,,computer science
2524227237,2218,,,computer science
2803255029,2218,,,computer science
2255239062,4629,,,computer science
2893848166,4629,,,medicine
2255742230,4630,,,psychology
2753214408,4630,,,sociology
2256009975,4969,,,psychology
2589827947,4969,,,psychology
2256646895,3439,,,sociology
2656196868,3439,,,sociology
2257096269,3364,,,psychology
2294669840,3364,,,computer science
2257627223,2061,,,psychology
2919859060,2061,,,psychology
2953469348,2061,,,psychology
2257654101,2416,,,materials science
2305173980,2416,,,mathematics
2938905354,2416,,,computer science
2258002141,3399,,776,engineering
2762257958,3399,,776,engineering
2258192296,668,,,psychology
2280151544,668,,,history
2298823262,668,,,medicine
2421563988,668,,,medicine
2890087413,668,,,medicine
2258285318,2307,,,psychology
2506964026,2307,,,computer science
2554598436,2307,,,computer science
2258652181,1919,,,medicine
2922681513,1919,,,medicine
2923116704,1919,,,medicine
2965411896,1919,,,medicine
2258686739,3433,,,computer science
2897078659,3433,,,sociology
2259796042,2285,,658,computer science
2676975042,2285,,658,computer science
2694491214,2285,,658,computer science
2260089929,3352,,,sociology
2969904582,3352,,,sociology
2260365841,3367,,,psychology
2680608494,3367,,,psychology
2260460567,3385,,796,biology
2305348487,3385,,796,business
2260542272,3403,,,medicine
2736378788,3403,,,sociology
2260879647,3402,,,psychology
2294364142,3402,,,psychology
2261493353,2438,,,psychology
2530505409,2438,,,psychology
2651860283,2438,,,sociology
2261815496,2411,,,computer science
2294350743,2411,,,computer science
2613775951,2411,,,computer science
2262246974,1618,,,physics
2781886430,1618,,,political science
2912729690,1618,,,political science
2913357036,1618,,,political science
2262474784,3400,,,medicine
2570368850,3400,,,political science
2263451384,3376,,751,business
2582646393,3376,,751,economics
2263551800,3421,,,sociology
2631342619,3421,,,psychology
2263626400,2144,,676,psychology
2603606512,2144,,676,sociology
2698458534,2144,,676,political science
2889336243,286,,,medicine
2952358731,286,,,psychology
2265139282,3423,,,medicine
2531229534,3423,,,medicine
2266003251,3431,,,computer science
2600413122,3431,,,sociology
2266154728,3407,,,business
2523206286,3407,,,sociology
2267016649,3033,,,geography
2620223941,3033,,,physics
2984445052,3033,,,computer science
2267903242,1533,,,computer science
2296349189,1533,,,computer science
2810444448,1533,,,computer science
2810955683,1533,,,computer science
2269841366,3182,,,psychology
2808739135,3182,,,medicine
2809670678,3182,,,medicine
2270087990,3410,,,sociology
2607358929,3410,,,sociology
2270656199,3231,,,computer science
2306079306,3231,,,computer science
2607494402,3231,,,computer science
2271606940,1189,,,psychology
2289380298,1189,,,sociology
2490215277,1189,,,engineering
2561844187,1189,,,medicine
2650925543,1189,,,medicine
2272435586,3175,,,medicine
2315951907,3175,,,medicine
2610143054,3175,,,medicine
2274452230,3353,,,business
2784146147,3353,,,computer science
2274602462,3363,,,computer science
2979876489,3363,,,sociology
2274619381,1351,,315,medicine
2275697254,1351,,315,medicine
2598310337,1351,,315,medicine
2619999228,1351,,315,medicine
2274807596,278,,187,medicine
2287282811,278,,187,medicine
2473481838,278,,187,medicine
2483310066,278,,187,medicine
2623298791,278,,187,medicine
2320815456,278,,,psychology
2604941515,278,,,psychology
2646367758,278,,,medicine
2275149937,3438,,,political science
2346269748,3438,,,psychology
2275843913,3397,,,psychology
2644555474,3397,,,psychology
2275858329,3375,,,medicine
2557913129,3375,,,psychology
2276874485,3370,,,engineering
2785916538,3370,,,computer science
2277514275,3441,,,sociology
2293588282,3441,,,sociology
2277605865,3413,,,computer science
2672394148,3413,,,computer science
2277627920,1160,,,computer science
2304243065,1160,,,computer science
2308143621,1160,,,computer science
2488540965,1160,,,sociology
2578323357,1160,,,medicine
2277641776,1764,,,psychology
2762872671,1764,,,medicine
2783671995,1764,,,psychology
2955492132,1764,,,medicine
2278359267,546,,,computer science
2288620623,546,,,computer science
2344819744,546,,,computer science
2421970110,546,,,computer science
2956083842,546,,,computer science
2573347348,546,,,computer science
2279591107,2774,,,sociology
2283843597,2774,,,sociology
2975919229,2774,,,psychology
2280066126,3437,,,computer science
2671403909,3437,,,engineering
2280109843,3366,,,computer science
2686360780,3366,,,computer science
2280797246,2836,,,economics
2917846731,2836,,,biology
2917989616,2836,,,biology
2282388585,3303,,,business
2552895715,3303,,,psychology
2767489264,3303,,,economics
2282613684,2803,,,chemistry
2464632464,2803,,,computer science
2962766199,2803,,,computer science
2282796526,2799,,,sociology
2286779912,2799,,,sociology
2310630226,2799,,,business
2282880295,3360,,,computer science
2631402708,3360,,,computer science
2284285539,1838,,,business
2465684532,1838,,,economics
2508274981,1838,,,economics
2509971135,1838,,,computer science
2284962505,3358,,,sociology
2888051500,3358,,,engineering
2284980386,3362,,,sociology
2527251985,3362,,,business
2285118713,1715,,,medicine
2616880950,1715,,,art
2805690609,1715,,,computer science
2806108414,1715,,,computer science
2288241134,3357,,,psychology
2294311921,3357,,,computer science
2288262192,1088,,,chemistry
2433943004,1088,,,medicine
2436234468,1088,,,medicine
2918337877,1088,,,psychology
2922747763,1088,,,medicine
2966659429,1088,,,medicine
2288920962,3426,,,engineering
2581632874,3426,,,psychology
2289498615,2776,,,computer science
2486858992,2776,,,computer science
2950563829,2776,,,geography
2289816208,2911,,694,computer science
2301950271,2911,,694,computer science
2396864932,2911,,694,computer science
2290130812,3412,,,sociology
2918277939,3412,,,political science
2290651752,3442,,,mathematics
2531392406,3442,,,computer science
2291103314,3440,,760,business
2480510903,3440,,760,sociology
2291161780,3429,,,psychology
2940734512,3429,,,psychology
2291417462,3387,,,psychology
2759624593,3387,,,psychology
2291595893,3386,,,sociology
2525609202,3386,,,economics
2291691578,1666,,,business
2339665032,1666,,,business
2550148128,1666,,,business
2560061006,1666,,,psychology
2291735836,1648,,,psychology
2804913212,1648,,,medicine
2900665686,1648,,,psychology
2976229813,1648,,,medicine
2291780627,2884,,,medicine
2615582345,2884,,,medicine
2802747729,2884,,,medicine
2742792049,563,,,psychology
2291987896,2882,,,computer science
2347958478,2882,,,computer science
2410742654,2882,,,computer science
2292731835,3404,,884,political science
2651264925,3404,,884,psychology
2292866723,2874,,,engineering
2308286396,2874,,,computer science
2412801323,2874,,,computer science
2292909718,2867,,621,chemistry
2635205504,2867,,621,chemistry
2973849764,2867,,621,chemistry
2292972247,3389,,,computer science
2293506533,3389,,,sociology
2293062580,3395,,,computer science
2512222769,3395,,,computer science
2293225782,3393,,,mathematics
2303298664,3393,,,computer science
2293229907,208,,,computer science
2563055533,208,,,computer science
2721571285,208,,,medicine
2777993372,208,,,computer science
2969281413,208,,,computer science
2995924077,208,,,computer science
2762825519,208,,,computer science
2923997131,208,,,computer science
2293441097,2535,,,engineering
2492775580,2535,,,computer science
2580394618,2535,,,computer science
2293489701,3406,,,business
2329368671,3406,,,business
2293675887,3377,,,computer science
2527745319,3377,,,political science
2294029196,2572,,,medicine
2731549581,2572,,,medicine
2921453719,2572,,,medicine
2294121795,3384,,,political science
2916506445,3384,,,political science
2294192703,2562,,,computer science
2334154954,2562,,,computer science
2491573301,2562,,,computer science
2294552937,3432,,,business
2503593688,3432,,,computer science
2294744000,3436,,,computer science
2538559523,3436,,,mathematics
2294884110,3414,,,economics
2642188601,3414,,,political science
2295202401,3416,,,computer science
2799202459,3416,,,computer science
2295215316,3417,,,computer science
2307619789,3417,,,computer science
2295594897,1320,,,computer science
2666893446,1320,,,computer science
2712437265,1320,,,computer science
2801897007,1320,,,mathematics
2983043807,1320,,,mathematics
2295647727,3356,,,computer science
2767843102,3356,,,computer science
2295796399,3365,,,engineering
2899113058,3365,,,sociology
2296344141,594,,,medicine
2988980762,594,,,medicine
2883934393,594,,,medicine
2963477861,594,,,medicine
2963551973,594,,,medicine
2963900000,594,,,medicine
2296588322,3181,,,computer science
2304843713,3181,,,computer science
2534758575,3181,,,computer science
2297083275,1009,,186,sociology
2420396419,1009,,186,sociology
2504154772,1009,,186,sociology
2584672728,1009,,186,sociology
2687709978,1009,,186,sociology
2297824946,2033,,,computer science
2776837659,2033,,,political science
2944664992,2033,,,psychology
2886459433,2033,,,business
2298215359,3326,,,sociology
2306783668,3326,,803,psychology
2583084483,3326,,803,business
2299110373,3425,,,sociology
2662497024,3425,,,political science
2299140888,3420,,,psychology
2483225128,3420,,,psychology
2299193546,1268,,,psychology
2481211959,1268,,,sociology
2574183765,1268,,,computer science
2634673549,1268,,,psychology
2299987037,3219,,,computer science
2942555686,3219,,,computer science
2973435036,3219,,,mathematics
2300146974,3411,,,economics
2792461335,3411,,,engineering
2300686938,3149,,,psychology
2523132204,3149,,,political science
2662265951,3149,,,computer science
2301243398,3157,,,engineering
2494718145,3157,,,engineering
2833624938,3157,,,computer science
2301311758,3151,,,economics
2423342115,3151,,,philosophy
2599843377,3151,,,economics
2301343592,3382,,,political science
2945120560,3382,,,computer science
2302561550,1518,,,computer science
2753858239,1518,,,economics
2805182938,1518,,,business
2943572223,1518,,,engineering
2943615768,1518,,,engineering
2302589655,3248,,,computer science
2512719004,3248,,,computer science
2685644062,3248,,,engineering
2302592426,3243,,,computer science
2651514846,3243,,,materials science
2722619508,3243,,,computer science
2302634335,3396,,820,sociology
2973361684,3396,,820,sociology
2302734485,3268,,,computer science
2432142933,3268,,,computer science
2643419551,3268,,,mathematics
2302749399,3392,,,computer science
2945679822,3392,,,computer science
2303173306,3391,,,computer science
2892636521,3391,,,sociology
2303267326,3042,,,sociology
2405283281,3042,,,sociology
2497822708,3042,,,sociology
2303353124,3041,,,psychology
2593881847,3041,,,psychology
2973773695,3041,,,engineering
2341991960,40,,,medicine
2948157979,40,,,medicine
2945386007,40,,,medicine
2972744755,40,,,medicine
2973161488,40,,,medicine
2303546777,3371,,,computer science
2675954469,3371,,,business
2303572222,3373,,771,computer science
2653387049,3373,,771,mathematics
2303642799,2964,,,psychology
2599128348,2964,,,psychology
2954462241,2964,,,psychology
2303816458,3381,,,sociology
2690296006,3381,,,psychology
2304025979,2959,,,computer science
2893435045,2959,,,computer science
2989344835,2959,,,computer science
2304530601,387,,,biology
2523645959,387,,,psychology
2883393746,387,,,medicine
2883792758,387,,,medicine
2884081539,387,,,medicine
2884656908,387,,,medicine
2304845635,2978,,,economics
2984610589,2978,,,economics
2987538713,2978,,,economics
2305194601,1452,,,computer science
2680600562,1452,,,economics
2913523221,1452,,,engineering
2914424954,1452,,,engineering
2305229545,2972,,,sociology
2679345043,2972,,,economics
2715756358,2972,,,economics
2305564258,986,,,medicine
2628165192,986,,,medicine
2667167800,986,,,medicine
2704846461,986,,,medicine
2801999800,986,,,medicine
2305567807,1401,,,computer science
2782760335,1401,,,business
2783608368,1401,,,business
2947650059,1401,,,economics
2947691887,1401,,,economics
2305701989,3133,,715,computer science
2642441923,3133,,715,computer science
2987973307,3133,,715,computer science
2305707763,3127,,,business
2629106778,3127,,,business
2885795697,3127,,,economics
2305986786,3354,,,sociology
2602819000,3354,,,sociology
2305989614,3088,,,biology
2464240323,3088,,,engineering
2800888687,3088,,,psychology
2306187808,1476,,,medicine
2799986774,1476,,,medicine
2995776014,1476,,,medicine
2996585677,1476,,,medicine
2306216373,3351,,,business
2672511859,3351,,,business
2306330000,3424,,,computer science
2460588632,3424,,,computer science
2306387301,2103,,,biology
2704720055,2103,,,computer science
2797654815,2103,,,medicine
2306782895,3408,,,computer science
2674056013,3408,,,psychology
2306838122,528,,,sociology
2436010832,528,,877,sociology
2945302676,528,,,psychology
2945674879,528,,,psychology
2945728426,528,,,psychology
2566806066,528,,877,psychology
2914394791,528,,,sociology
2306849560,3418,,,mathematics
2593896397,3418,,,mathematics
2308236888,1434,,,engineering
2396374192,1434,,,computer science
2617861244,1434,,,computer science
2650811851,1434,,,computer science
2308705091,1502,,,engineering
2883374203,1502,,,chemistry
2944103255,1502,,,medicine
2974716255,1502,,,medicine
2309494184,2057,,,biology
2600202781,2057,,,chemistry
2769047408,2057,,,biology
2309910680,1999,,,computer science
2441305771,1999,,,computer science
2792690955,1999,,,medicine
2792708205,1999,,,medicine
2309998905,2092,,,mathematics
2540573053,2092,,,mathematics
2892947237,2092,,,mathematics
2310259214,1583,,,computer science
2695086594,1583,,,computer science
2913356884,1583,,,materials science
2996536983,1583,,,materials science
2310484682,3379,,,medicine
2647527051,3379,,,medicine
2310791407,3378,,,physics
2761153292,3378,,,economics
2311130844,3372,,,medicine
2924985742,3372,,,medicine
2312732478,3401,,,computer science
2716752378,3401,,,art
2313024859,3355,,,computer science
2887162011,3355,,,computer science
2313260077,2378,,,computer science
2630166831,2378,,,chemistry
2920024432,2378,,,political science
2313592344,2377,,,political science
2319934163,2377,,,psychology
2333921372,2377,,,psychology
2313978989,3430,,,sociology
2559561518,3430,,,psychology
2314498072,3434,,,sociology
2949222489,3434,,,computer science
2314798185,3444,,781,medicine
2565818880,3444,,781,medicine
2314831527,3409,,,sociology
2554962469,3409,,,computer science
2315523801,175,,,political science
2584493480,175,,,medicine
2585818976,175,,,political science
2315550401,1186,,,computer science
2553644425,1186,,,psychology
2561009433,1186,,,computer science
2767100083,1186,,,computer science
2781372933,1186,,,computer science
2962993084,1186,,,computer science
2315930680,3419,,,sociology
2776762719,3419,,,philosophy
2316019649,3359,,,psychology
2690312309,3359,,,psychology
2316137836,3369,,,psychology
2614203875,3369,,,computer science
2316826078,2247,,,engineering
2466778340,2247,,,computer science
2555367687,2247,,,computer science
2317092111,2237,,,psychology
2597521457,2237,,,business
2602328957,2237,,,business
2317193755,3422,,,biology
2770278310,3422,,,medicine
2317760938,537,,,psychology
2548595648,537,,,business
2605842551,537,,,psychology
2635265259,537,,,computer science
2670405830,537,,,psychology
2899689743,537,,,psychology
2900035861,537,,,psychology
2318605170,3415,,,medicine
2587158158,3415,,,medicine
2318881046,2367,,,political science
2935753221,2367,,,sociology
2936653484,2367,,,sociology
2319140499,3435,,,sociology
2785899021,3435,,,computer science
2321173666,2329,,,business
2598820331,2329,,,engineering
2677873419,2329,,,economics
2321590688,3374,,,sociology
2717576443,3374,,,economics
2324036122,3398,,,medicine
2644934318,3398,,,medicine
2324100347,2260,,,computer science
2896088698,2260,,,computer science
2897212681,2260,,,computer science
2324177715,3380,,,psychology
2528180584,3380,,,computer science
2324278842,3383,,,psychology
2990352741,3383,,,sociology
2325231577,3388,,794,medicine
2661372769,3388,,794,medicine
2326614868,3428,,,computer science
2403717259,3428,,,computer science
2326932462,3427,,787,sociology
2498216457,3427,,787,sociology
2327133524,1806,,,medicine
2460985130,1806,,,medicine
2731888469,1806,,,medicine
2781408722,1806,,,medicine
2327169748,3443,,,sociology
2600603145,3443,,,sociology
2328471083,3445,,,psychology
2333587268,3445,,,psychology
2328699024,2433,28,495,mathematics
2346948860,2433,28,495,mathematics
2635894745,2433,28,495,mathematics
2329511040,1756,,,psychology
2357740548,1756,,,sociology
2584789309,1756,,,psychology
2737010552,1756,,,psychology
2330246483,2207,,,computer science
2612145054,2207,,,computer science
2612226824,2207,,,computer science
2330596432,491,,,psychology
2531932738,491,,,psychology
2607674561,491,,,psychology
2616920478,491,,,psychology
2624325399,491,,,psychology
2892389909,491,,,psychology
2895524966,491,,,psychology
2331425840,2134,,,geography
2741292645,2134,,,computer science
2899076243,2134,,,computer science
2331648975,3361,,,sociology
2604719260,3361,,,sociology
2887616993,1562,,,psychology
2333896251,1827,,,computer science
2476968957,1827,,,psychology
2586035068,1827,,,mathematics
2712410106,1827,,,psychology
2334192358,1889,,,medicine
2527045106,1889,,,medicine
2753713025,1889,,,medicine
2789968861,1889,,,medicine
2336705213,3888,,,psychology
2479644939,3888,,,sociology
2337370350,3759,,,economics
2337546096,3759,,,economics
2338253150,3758,,,medicine
2602033169,3758,,,computer science
2338763977,2117,,,computer science
2629320905,2117,,,computer science
2694808561,2117,,,philosophy
2339971865,3757,,,economics
2669231649,3757,,,economics
2340588684,2107,,,psychology
2599945803,2107,,,psychology
2964623753,2107,,,psychology
2340825884,2128,,492,computer science
2693319612,2128,,492,computer science
2695554118,2128,,492,computer science
2341474231,2133,,,sociology
2805431671,2133,,,sociology
2807644803,2133,,,sociology
2342045812,3756,,,business
2800280828,3756,,,business
2342284417,3755,,,engineering
2709141287,3755,,,art
2342523929,3754,,,medicine
2661599783,3754,,,medicine
2342618225,2140,,,biology
2824223269,2140,,,medicine
2874829043,2140,,,medicine
2342622142,2141,,,computer science
2433743461,2141,,,physics
2937620686,2141,,,computer science
2342724394,3753,,750,computer science
2574299959,3753,,750,engineering
2343360003,1686,,,business
2518108866,1686,,,business
2647066663,1686,,,business
2675541450,1686,,,economics
2343466652,1729,,,medicine
2892179605,1729,,,psychology
2904839146,1729,,,psychology
2965145651,1729,,,psychology
2343820037,2112,,,medicine
2630292267,2112,,,medicine
2943920937,2112,,,medicine
2343864121,2125,,,computer science
2435376806,2125,,,biology
2755821239,2125,,,computer science
2344189647,3752,,,computer science
2415947765,3752,,,economics
2344398568,2143,,,materials science
2971372642,2143,,,biology
2972298266,2143,,,biology
2344760706,3751,,,business
2580664879,3751,,,business
2345321911,3749,,,geography
2650379360,3749,,,political science
2345540411,3748,,869,political science
2462635976,3748,,869,sociology
2346114398,3747,,,computer science
2705932670,3747,,,computer science
2346591474,3731,,811,sociology
2710619534,3731,,811,sociology
2346766565,2062,,,computer science
2462243569,2062,,,engineering
2774463028,2062,,,computer science
2352016566,2179,,,computer science
2562609201,2179,,,computer science
2603421497,2179,,,engineering
2353627366,2185,,,psychology
2517832518,2185,,,psychology
2520789154,2185,,,psychology
2394770787,3745,,,political science
2581877443,3745,,,sociology
2395322350,3744,,,medicine
2981398468,3744,,,medicine
2398225401,2097,,449,medicine
2614415791,2097,,449,medicine
2918852408,2097,,449,medicine
2398572286,1777,,,medicine
2429830655,1777,,,medicine
2547958990,1777,,,medicine
2925817579,1777,,,medicine
2400129671,1774,,,medicine
2908816136,1774,,,medicine
2970258448,1774,,,medicine
2971283427,1774,,,medicine
2401821110,1772,,,computer science
2628242451,1772,,,computer science
2638105811,1772,,,computer science
2749171278,1772,,,computer science
2402013519,2080,,,psychology
2513980008,2080,,,computer science
2557241765,2080,,,computer science
2403639561,1157,,,medicine
2714841646,1157,,,medicine
2754692433,1157,,,medicine
2785494007,1157,,,medicine
2972247955,1157,,,medicine
2404357724,3743,,,computer science
2618842563,3743,,,computer science
2405154718,2424,,,computer science
2949144887,2424,,,computer science
2953069791,2424,,,computer science
2405538439,3742,,,sociology
2722489942,3742,,,sociology
2409336810,3741,,832,computer science
2778892273,3741,,832,computer science
2409779132,2446,,,psychology
2577183738,2446,,,psychology
2896595035,2446,,,psychology
2409781604,2441,,,psychology
2416866568,2441,,,psychology
2417926182,2441,,,psychology
2410845305,3740,,,medicine
2648872655,3740,,,medicine
2411130865,3739,,,political science
2670902490,3739,,,philosophy
2411489634,1742,,,medicine
2734717336,1742,,,psychology
2909281827,1742,,,psychology
2911057724,1742,,,psychology
2413453061,3738,,,art
2598461865,3738,,,geography
2415904994,2383,,,computer science
2767949970,2383,,,psychology
2787643364,2383,,,psychology
2416370749,3737,,,sociology
2762361359,3737,,,political science
2417124478,3736,,,sociology
2673640121,3736,,,sociology
2417726360,1752,,353,geology
2469713654,1752,,353,computer science
2615288302,1752,,353,computer science
2634250353,1752,,353,computer science
